anime_id,name,genre,type,episodes,members,genres_list
27847,Kyoushitsu wa Obake ga Ippai/Boku wa Yuusha da zo,"Fantasy, Kids, Supernatural",OVA,1,45,"['Fantasy', ' Kids', ' Supernatural']"
17673,Kyubi no Kitsune to Tobimaru (Sesshoseki),"Demons, Fantasy",Movie,1,114,"['Demons', ' Fantasy']"
27393,Kyuumei Senshi Nanosaver,"Adventure, Shounen",TV,28,62,"['Adventure', ' Shounen']"
30066,L/R: Licensed by Royal Special,"Action, Adventure, Mystery, Police",Special,1,140,"['Action', ' Adventure', ' Mystery', ' Police']"
6206,La Vilaine LuLu,Comedy,Special,13,108,['Comedy']
9947,Lan Mao,"Adventure, Comedy",TV,Unknown,177,"['Adventure', ' Comedy']"
30098,Lao Fu Zi Fan Dou Zhen Tan,"Comedy, Seinen",Movie,1,58,"['Comedy', ' Seinen']"
30096,Lao Fu Zi Shui Hu Chuan,"Comedy, Historical, Seinen",Movie,1,65,"['Comedy', ' Historical', ' Seinen']"
30099,Lao Fu Zi Zhi Xiao Shui Hu Chuan Qi,"Comedy, Seinen",Movie,1,60,"['Comedy', ' Seinen']"
31673,Larva 2nd Season,Comedy,TV,34,92,['Comedy']
31674,Larva 3rd Season,Comedy,TV,26,60,['Comedy']
29712,Learn to Love,Dementia,Movie,1,89,['Dementia']
23597,Legend of Basara: Shinbashi Theater,Comedy,Special,1,163,['Comedy']
30343,Legend of the Moles: The Frozen Horror,"Adventure, Fantasy, Kids",Movie,1,45,"['Adventure', ' Fantasy', ' Kids']"
30349,Legend of the Moles: The Treasure of Scylla,"Adventure, Fantasy, Kids",Movie,1,44,"['Adventure', ' Fantasy', ' Kids']"
6065,Lemon Angel YJ-ban,"Romance, School",OVA,2,217,"['Romance', ' School']"
29003,Lena lena,Slice of Life,TV,13,69,['Slice of Life']
31054,"Letchu, Getchu, Saru Getchu",Comedy,TV,76,104,['Comedy']
32310,"Letchu, Getchu, Saru Getchu Episode 0",Comedy,Special,1,54,['Comedy']
22421,Licca-chan to Mahou no Kuni,"Fantasy, Kids",ONA,7,72,"['Fantasy', ' Kids']"
33782,Life!,"Comedy, Slice of Life",TV,Unknown,91,"['Comedy', ' Slice of Life']"
16820,Lightning Atom,"Action, Kids, Super Power",Movie,1,62,"['Action', ' Kids', ' Super Power']"
32784,Lina Poe Poe,Music,Music,1,69,['Music']
18155,Linetown,Comedy,TV,50,369,['Comedy']
13177,Little Charo,Slice of Life,TV,50,131,['Slice of Life']
13179,Little Charo 2,Slice of Life,TV,50,103,['Slice of Life']
13465,Little Charo: Touhoku-hen,Kids,TV,12,102,['Kids']
25027,"Little Polar Bear: Shirokuma-kun, Doko e?","Adventure, Fantasy, Kids",Movie,1,107,"['Adventure', ' Fantasy', ' Kids']"
25029,"Little Polar Bear: Shirokuma-kun, Fune ni Noru","Adventure, Fantasy, Kids",OVA,1,109,"['Adventure', ' Fantasy', ' Kids']"
28097,Little Twins,"Adventure, Kids",OVA,3,62,"['Adventure', ' Kids']"
28099,Little Twins: Bokura no Natsu ga Tondeiku,"Adventure, Kids",Movie,1,61,"['Adventure', ' Kids']"
29421,Liv &amp; Bell,"Adventure, Kids",Special,3,42,"['Adventure', ' Kids']"
17102,Lolling Seutajeu,"Kids, Sports",TV,26,84,"['Kids', ' Sports']"
17104,Lolling Seutajeu (Movie),"Kids, Sports",Movie,1,63,"['Kids', ' Sports']"
32823,Long Zai Na Li,"Adventure, Comedy",Movie,1,40,"['Adventure', ' Comedy']"
31493,Lord of Vermillion III Special Anime Movie,"Action, Adventure, Fantasy",Special,1,112,"['Action', ' Adventure', ' Fantasy']"
32844,Love Will Find the Way Back Home,Music,Music,1,72,['Music']
23901,Lovely Movie: Itoshi no Muco Season 2,Slice of Life,TV,22,293,['Slice of Life']
23899,Lovely Movie: Itoshi no Muco Specials,Slice of Life,Special,3,166,['Slice of Life']
31205,Lulin Da Maoxian,"Adventure, Fantasy",Movie,1,46,"['Adventure', ' Fantasy']"
33443,Luo Xiao Hei Zhan Ji,"Comedy, Supernatural",ONA,Unknown,73,"['Comedy', ' Supernatural']"
31984,Lupin Shanshei Pilot,"Comedy, Parody",Special,1,171,"['Comedy', ' Parody']"
33755,Ma Shen,"Drama, Game",ONA,Unknown,306,"['Drama', ' Game']"
7500,Maabou no Shounen Koukuu Tsuwamono,Historical,Movie,1,110,['Historical']
30055,Mabeob Chunjamun: Daemawangui Buhwaleul Magala,"unknown,",Movie,1,41,"['unknown', '']"
30057,Mabeobsaui Adeul Koli,"Adventure, Comedy, Fantasy",TV,13,44,"['Adventure', ' Comedy', ' Fantasy']"
27965,Maboroshi Mabo-chan,"Adventure, Fantasy, Kids",TV,24,52,"['Adventure', ' Fantasy', ' Kids']"
4905,Mach Girl,"Cars, Comedy",TV,26,222,"['Cars', ' Comedy']"
19971,Machi Ichiban no Kechinbou,"Drama, Historical, Music, Supernatural",Special,1,117,"['Drama', ' Historical', ' Music', ' Supernatural']"
16131,Machine Robo: Butchigiri Battle Hackers,"Action, Mecha, Sci-Fi",TV,31,239,"['Action', ' Mecha', ' Sci-Fi']"
6577,"Machine Robo: Leina, The Legend of Wolf Blade","Action, Martial Arts, Mecha, Super Power",OVA,3,248,"['Action', ' Martial Arts', ' Mecha', ' Super Power']"
30673,Made in Japan,Comedy,Movie,1,46,['Comedy']
30873,Madou King Granzort: Nonstop Rabi,"Action, Comedy, Fantasy, Magic, Mecha, Sci-Fi, Shounen",Special,1,69,"['Action', ' Comedy', ' Fantasy', ' Magic', ' Mecha', ' Sci-Fi', ' Shounen']"
3828,Maegami Tarou,Adventure,Special,1,105,['Adventure']
31463,"Maemilggot, Unsu Joeun Nal, Geurigo Bombom","Drama, Slice of Life",Movie,1,67,"['Drama', ' Slice of Life']"
15915,Magical Hat,"Adventure, Comedy, Fantasy, Kids",TV,33,140,"['Adventure', ' Comedy', ' Fantasy', ' Kids']"
33907,Magical Music Train,Music,Music,1,61,['Music']
28559,Magical Puuta no Hi Asobi wa Abunai yo,"Drama, Kids, Magic",OVA,1,41,"['Drama', ' Kids', ' Magic']"
15407,Magical Suite Prism Nana,Magic,OVA,7,6797,['Magic']
22827,Magical★Taruruuto-kun Movie,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",Movie,1,77,"['Adventure', ' Comedy', ' Ecchi', ' Fantasy', ' Magic', ' School']"
22981,Magical★Taruruuto-kun: Moeru! Yuujou no Mahou Taisen,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",Movie,1,91,"['Adventure', ' Comedy', ' Ecchi', ' Fantasy', ' Magic', ' School']"
22979,Magical★Taruruuto-kun: Sukisuki Takoyaki!,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",Movie,1,86,"['Adventure', ' Comedy', ' Ecchi', ' Fantasy', ' Magic', ' School']"
5151,Mahjong Hishouden: Naki no Ryuu,"Action, Drama, Game, Seinen",OVA,3,344,"['Action', ' Drama', ' Game', ' Seinen']"
23129,Mahou no Princess Minky Momo: Hitomi no Seiza - Minky Momo Song Special,"Magic, Music, Shoujo",Music,1,147,"['Magic', ' Music', ' Shoujo']"
30298,Mahou no Princess Minky Momo: Yume wo Dakishimete Specials,"Magic, Shoujo",Special,3,95,"['Magic', ' Shoujo']"
33358,Mahou no Star Magical Emi: Finale! Finale!,"Comedy, Magic, Shoujo",OVA,1,107,"['Comedy', ' Magic', ' Shoujo']"
32257,Mahou no Tenshi Creamy Mami no Otogibanashi,"Fantasy, Magic, Shoujo",Special,1,97,"['Fantasy', ' Magic', ' Shoujo']"
32259,Mahou no Tenshi Creamy Mami: Perfect Memory,"Parody, Shoujo, Slice of Life",OVA,1,95,"['Parody', ' Shoujo', ' Slice of Life']"
22239,Mahou no Yousei Persia Pilot,Magic,Special,1,151,['Magic']
8495,Mahoutsukai Haley no Speed Story,"Fantasy, Kids, Magic",Movie,1,256,"['Fantasy', ' Kids', ' Magic']"
33183,Mahoutsukai Precure! Movie,"Action, Fantasy, Magic, School, Shoujo, Slice of Life",Movie,1,514,"['Action', ' Fantasy', ' Magic', ' School', ' Shoujo', ' Slice of Life']"
20499,Maji,"Drama, Shounen",OVA,3,109,"['Drama', ' Shounen']"
30094,Majin Sentai Death Ranger: Ubawareta Pudding!,"Action, Comedy",ONA,1,111,"['Action', ' Comedy']"
8889,Majo Demo Steady,"Comedy, Ecchi, Magic, Romance",OVA,1,177,"['Comedy', ' Ecchi', ' Magic', ' Romance']"
9818,Mak Dau BoloYao WongZi,Comedy,Movie,1,102,['Comedy']
30051,Mak Dau Dang Dang Ban wo Xin,Comedy,Movie,1,56,['Comedy']
9817,Mak Dau Goo Si,Comedy,Movie,1,136,['Comedy']
30052,Mak Dau wo He wo Mama,Comedy,Movie,1,56,['Comedy']
9819,Mak Dau Xiang Dang Dang,Comedy,Movie,1,103,['Comedy']
28577,Makehen de! Roku-nen San-kumi no Hanshin Daishinsai,"Drama, Historical, Kids",OVA,1,37,"['Drama', ' Historical', ' Kids']"
31008,Makeruna! Senta: Sayonara Ijime Mushi,"Drama, Kids",OVA,1,35,"['Drama', ' Kids']"
25073,Makiba no Shoujo Katori Specials,"Adventure, Drama, Historical, Slice of Life",Special,2,85,"['Adventure', ' Drama', ' Historical', ' Slice of Life']"
20229,Makkuro na Obentou,"Drama, Historical",Movie,1,103,"['Drama', ' Historical']"
32224,Mako-chan no Koutsuu Anzen,"Drama, Kids",Movie,1,39,"['Drama', ' Kids']"
8372,Makoto-chan,Comedy,Movie,1,160,['Comedy']
28989,Maku,Dementia,Movie,1,86,['Dementia']
29782,Malay Oki Kaisen,"Historical, Military",Movie,1,85,"['Historical', ' Military']"
30906,Malta no Bouken,"Kids, Slice of Life",TV,12,34,"['Kids', ' Slice of Life']"
26087,Mama Ohanashi Kikasete,"Fantasy, Kids",TV,15,59,"['Fantasy', ' Kids']"
33551,Mameshi-Pamyu-Pamyu,"Comedy, Parody",Special,9,110,"['Comedy', ' Parody']"
33552,Mameshiba Bangai-hen,"Comedy, Music",Special,4,117,"['Comedy', ' Music']"
33542,Mameshiba Gakuen,"Comedy, School",Special,Unknown,146,"['Comedy', ' School']"
33705,Mameshiba the DVD Green Pea-shiba no Kutsujoku,Comedy,OVA,4,111,['Comedy']
33547,Mameshiba x Gaist Crusher Collab CM,"Comedy, Fantasy, Parody",Special,1,128,"['Comedy', ' Fantasy', ' Parody']"
12185,Mameushi-kun,"Comedy, Fantasy, Kids",TV,52,72,"['Comedy', ' Fantasy', ' Kids']"
30930,Mameushi-kun no Koutsuu Anzen,"Drama, Kids",OVA,1,35,"['Drama', ' Kids']"
11525,Mamimume★Mogacho,Kids,TV,13,95,['Kids']
24019,Manabu no Natsuyasumi,"Fantasy, Kids",OVA,1,93,"['Fantasy', ' Kids']"
16994,Mandalaya no Ryouta: Kukidani Onsen Enshou Soudou Tan,"Comedy, Ecchi, Seinen",OVA,2,80,"['Comedy', ' Ecchi', ' Seinen']"
23763,Manga Aesop Monogatari,"Adventure, Fantasy, Kids",Movie,1,81,"['Adventure', ' Fantasy', ' Kids']"
3180,Manga Aesop Monogatari (TV),"Comedy, Fantasy, Kids",TV,52,175,"['Comedy', ' Fantasy', ' Kids']"
10136,Manga Doushite Monogatari,"Adventure, Comedy, Kids",TV,100,140,"['Adventure', ' Comedy', ' Kids']"
30139,Manga Doushite Monogatari OVA,"Adventure, Comedy, Kids",OVA,2,49,"['Adventure', ' Comedy', ' Kids']"
10135,Manga Hajimete Monogatari,"Adventure, Comedy, Historical",TV,305,169,"['Adventure', ' Comedy', ' Historical']"
30107,Manga Hajimete Monogatari OVA,"Adventure, Comedy, Historical",OVA,1,52,"['Adventure', ' Comedy', ' Historical']"
10138,Manga Hajimete Omoshiro Juku,"Adventure, Kids",TV,110,162,"['Adventure', ' Kids']"
30312,Manga Hajimete Omoshiro Juku OVA,"Adventure, Kids",OVA,4,48,"['Adventure', ' Kids']"
20241,Manga Hana no Kakarichou,"Comedy, Seinen, Slice of Life",Movie,1,56,"['Comedy', ' Seinen', ' Slice of Life']"
20183,Manga Ijin Monogatari,Historical,TV,46,141,['Historical']
23001,Manga Jinbutsushi,Historical,TV,365,71,['Historical']
20231,Manga Kodomo Bunko,"Drama, Fantasy, Kids",TV,51,84,"['Drama', ' Fantasy', ' Kids']"
33300,Manga Kotowaja Jiten,"Comedy, Historical",TV,88,37,"['Comedy', ' Historical']"
11829,Manga Mitokoumon,Historical,TV,46,169,['Historical']
10137,Manga Naruhodo Monogatari,"Adventure, Kids",TV,102,115,"['Adventure', ' Kids']"
30198,Manga Naruhodo Monogatari OVA,"Adventure, Kids",OVA,5,50,"['Adventure', ' Kids']"
9856,Manga Nihon Emaki,Historical,TV,46,122,['Historical']
10709,Manga Nihon Keizai Nyuumon,Drama,TV,25,86,['Drama']
11245,Manga Nihonshi,Historical,TV,52,114,['Historical']
22509,Manga Nihonshi (NHK Han),Historical,TV,40,188,['Historical']
10282,Manga Nippon Mukashibanashi,Historical,TV,12,174,['Historical']
10285,Manga Nippon Mukashibanashi (Movie),Historical,Movie,1,110,['Historical']
24683,Manzai Taikouki,"Comedy, Historical, Seinen",Movie,1,53,"['Comedy', ' Historical', ' Seinen']"
28237,MapleStory Special,"Action, Comedy, Fantasy, Kids",Special,1,152,"['Action', ' Comedy', ' Fantasy', ' Kids']"
5987,Marin to Yamato: Fushigi na Nichiyoubi,Kids,OVA,1,137,['Kids']
16784,Marin X,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,76,"['Action', ' Adventure', ' Mecha', ' Sci-Fi', ' Shounen']"
6942,Marine Snow no Densetsu,Sci-Fi,Special,1,184,['Sci-Fi']
10648,Mars,"Action, Mecha, Sci-Fi, Shounen",OVA,2,183,"['Action', ' Mecha', ' Sci-Fi', ' Shounen']"
19873,Marude Dameo,"Comedy, Sci-Fi, Shounen",TV,47,73,"['Comedy', ' Sci-Fi', ' Shounen']"
29963,Marude Sekai,Music,Music,1,79,['Music']
16590,Mashin Eiyuuden Wataru: Soukaizan Eiyuu Densetsu,"Action, Adventure, Comedy, Fantasy, Mecha, Sci-Fi, Shounen",OVA,1,115,"['Action', ' Adventure', ' Comedy', ' Fantasy', ' Mecha', ' Sci-Fi', ' Shounen']"
33383,Mask Masters,"Action, Adventure",TV,26,53,"['Action', ' Adventure']"
32059,Master of Torque 3,"Action, Sci-Fi",ONA,1,167,"['Action', ' Sci-Fi']"
30781,Matsubara-kun,Comedy,ONA,5,84,['Comedy']
33843,Matsubara-kun: Mackie E no Ouen Message,Comedy,ONA,1,48,['Comedy']
27951,Mattsu to Yanma to Moburi-san 2: Suigun Otakara to Nazotoki no Shimajima,"Fantasy, Magic",ONA,1,168,"['Fantasy', ' Magic']"
25301,Maya no Isshou,"Drama, Historical, Slice of Life",Movie,1,66,"['Drama', ' Historical', ' Slice of Life']"
10239,Mayutoro The Toons,"Comedy, Fantasy, Kids",TV,33,76,"['Comedy', ' Fantasy', ' Kids']"
29719,Maze Maze Wien,Dementia,Movie,1,59,['Dementia']
8442,Maze☆Bakunetsu Jikuu: Tenpen Kyoui no Giant,"Adventure, Comedy, Fantasy, Mecha, Shounen",Movie,1,381,"['Adventure', ' Comedy', ' Fantasy', ' Mecha', ' Shounen']"
9821,McDull and Chinese Culture,"Comedy, Historical",TV,5,90,"['Comedy', ' Historical']"
9820,"McDull, the Alumni",Comedy,Movie,1,83,['Comedy']
11711,Me wo Samase Toragorou,Kids,Special,1,69,['Kids']
26221,Mebae no Ashita,"Drama, Kids",OVA,1,45,"['Drama', ' Kids']"
31009,Mebuki,"Drama, Kids",OVA,1,34,"['Drama', ' Kids']"
16834,Mecha Robot Corps 3,"Action, Adventure, Mecha, Shounen",Movie,1,82,"['Action', ' Adventure', ' Mecha', ' Shounen']"
9334,Mecha☆Afro-kun,Comedy,OVA,1,183,['Comedy']
6727,Mechakko Dotakon,"Comedy, Sci-Fi",TV,28,125,"['Comedy', ' Sci-Fi']"
24259,Mechano: Scientific Attack Force,"Comedy, Dementia, Fantasy, Horror, Music, Parody",OVA,3,120,"['Comedy', ' Dementia', ' Fantasy', ' Horror', ' Music', ' Parody']"
25267,Megumi to Taiyou II: Kajuu Gummi Tweet Mystery - Kieta Sapphire Roman no Nazo,Mystery,Special,1,154,['Mystery']
25491,Megumi to Taiyou III: Kajuu Gummi Tweet Fantasy - Timeline World,Fantasy,Special,1,128,['Fantasy']
25265,Megumi to Taiyou: Kajuu Gummi Tweet Love Story,"Romance, Slice of Life",Special,1,232,"['Romance', ' Slice of Life']"
26271,Meiji Ishin wo Tsukuriageta Hitobito,"Drama, Historical, Kids, Samurai",OVA,1,52,"['Drama', ' Historical', ' Kids', ' Samurai']"
33087,Meiji Tokyo Renka Movie: Hanakagami no Fantasia,"Fantasy, Harem, Historical, Romance, Shoujo",Movie,1,766,"['Fantasy', ' Harem', ' Historical', ' Romance', ' Shoujo']"
25085,Meiken Lassie Specials,"Adventure, Slice of Life",Special,2,69,"['Adventure', ' Slice of Life']"
33079,Meikyoku to Dai Sakkyokka Monogatari,"Historical, Music",OVA,9,44,"['Historical', ' Music']"
4121,Meimon! Daisan Yakyuubu,"Action, Shounen, Sports",TV,40,214,"['Action', ' Shounen', ' Sports']"
30027,Meisaku World,"Adventure, Fantasy, Historical, Kids, Magic, Supernatural",TV,39,42,"['Adventure', ' Fantasy', ' Historical', ' Kids', ' Magic', ' Supernatural']"
19705,Meitantei Hangyodon: Kaitou Ruzu Arawaruno-kan,"Kids, Mystery",OVA,1,67,"['Kids', ' Mystery']"
21447,Meitantei Rascal,"Adventure, Kids, Mystery",TV,12,162,"['Adventure', ' Kids', ' Mystery']"
27559,Mellow,"Comedy, School, Seinen",OVA,1,122,"['Comedy', ' School', ' Seinen']"
18311,Meoteoldosa,"Action, Adventure, Fantasy, Magic, Shounen",Movie,1,71,"['Action', ' Adventure', ' Fantasy', ' Magic', ' Shounen']"
18331,Meoteoldosawa 108 Yogoe,"Action, Adventure, Fantasy, Shounen",Movie,1,67,"['Action', ' Adventure', ' Fantasy', ' Shounen']"
18329,Meoteoldosawa Ttomae,"Action, Adventure, Fantasy, Magic, Shounen",Movie,1,66,"['Action', ' Adventure', ' Fantasy', ' Magic', ' Shounen']"
7616,Michi,Drama,Movie,4,187,['Drama']
16586,Michitekuru Toki no Mukou ni,"Adventure, Fantasy, Romance",Special,1,126,"['Adventure', ' Fantasy', ' Romance']"
3846,Microid S,"Action, Sci-Fi",TV,26,160,"['Action', ' Sci-Fi']"
7751,Midnight Horror School,Comedy,TV,52,328,['Comedy']
30723,Midori no Makibao Compilation OVA,"Comedy, Sports",OVA,1,50,"['Comedy', ' Sports']"
5994,Midoriyama Koukou Koushien-hen,"Comedy, School, Sports",OVA,10,138,"['Comedy', ' School', ' Sports']"
8522,Midoriyama Koukou Koushien-hen (Movie),"Comedy, School, Sports",Movie,1,93,"['Comedy', ' School', ' Sports']"
26259,Mienu Me ni Kanjita Kumotoriyama no Asahi,"Drama, Kids",OVA,1,47,"['Drama', ' Kids']"
27579,Mii-chan no Tenohira,"Drama, Historical",Movie,1,51,"['Drama', ' Historical']"
31268,Miira no Yume,Dementia,Movie,1,98,['Dementia']
26107,Miitsuketa!,"Drama, Kids",OVA,1,48,"['Drama', ' Kids']"
25661,Mikan Enikki Specials,"Comedy, Shoujo, Slice of Life",Special,2,116,"['Comedy', ' Shoujo', ' Slice of Life']"
12259,Mikeneko Holmes no Yuurei Joushu,"Comedy, Drama, Mystery",OVA,1,105,"['Comedy', ' Drama', ' Mystery']"
20453,Mikosuri Han-Gekijou,"Comedy, Parody",OVA,1,60,"['Comedy', ' Parody']"
29557,Mikuni no Tame Ni,"Historical, Military",Movie,1,96,"['Historical', ' Military']"
19597,Milk House Dreaming: Ai no Shiki,"Music, Shoujo",OVA,1,122,"['Music', ' Shoujo']"
16954,Milky Passion: Dougenzaka - Ai no Shiro,"Josei, Romance",OVA,1,196,"['Josei', ' Romance']"
32402,Mim Mam Mint,Comedy,TV,Unknown,228,['Comedy']
31582,Mimizu Monogatari,Dementia,Movie,1,139,['Dementia']
26319,Mimizuku to Tsuki-sama,"Drama, Kids",OVA,1,43,"['Drama', ' Kids']"
26255,Mina no Bousai Mura Dzukuri,"Drama, Kids",OVA,1,40,"['Drama', ' Kids']"
26247,Mina no Egao,"Drama, Kids",OVA,1,52,"['Drama', ' Kids']"
26253,Mina no Mura no Gomi Soudou,"Drama, Kids",OVA,1,40,"['Drama', ' Kids']"
26249,Mina no Mura to Kawa,"Drama, Kids",OVA,1,42,"['Drama', ' Kids']"
26251,Mina no Mura to Mori,"Drama, Kids",OVA,1,43,"['Drama', ' Kids']"
32475,Minami no Kuni kara Kita Tegami,"Kids, Music",Music,1,43,"['Kids', ' Music']"
25071,Minami no Niji no Lucy Specials,"Adventure, Drama, Slice of Life",Special,2,93,"['Adventure', ' Drama', ' Slice of Life']"
29767,Minamo,"unknown,",Movie,1,106,"['unknown', '']"
26277,Minamoto no Yoritomo to Bushi no Yononaka,"Drama, Historical, Kids, Samurai",OVA,1,49,"['Drama', ' Historical', ' Kids', ' Samurai']"
7452,Mini Moni Yaru no da Pyon!,Comedy,TV,66,146,['Comedy']
31410,Mini Van 2nd Season,"Comedy, Game, Parody, Slice of Life",TV,26,373,"['Comedy', ' Game', ' Parody', ' Slice of Life']"
18275,Mini Yon Soldier Rin!,"Action, Adventure, Mecha, Shounen",OVA,1,63,"['Action', ' Adventure', ' Mecha', ' Shounen']"
34122,Minna de Bokumetsu Inshu Unten,Drama,Special,1,48,['Drama']
30759,Minna de Tonda,"Drama, Kids",OVA,1,38,"['Drama', ' Kids']"
26325,Minna Ichiban!,"Drama, Kids",OVA,1,41,"['Drama', ' Kids']"
26337,Minna no Doutoku,"Drama, Fantasy, Historical, Kids, School",OVA,6,41,"['Drama', ' Fantasy', ' Historical', ' Kids', ' School']"
23729,Minna Tomodachi,"Comedy, Fantasy, Kids",OVA,1,41,"['Comedy', ' Fantasy', ' Kids']"
25051,Miracle Giants Doumu-kun Special,Sports,Special,1,73,['Sports']
16021,Miracle Psychicer Seizan,"Action, Adventure, Fantasy",OVA,5,97,"['Action', ' Adventure', ' Fantasy']"
5374,Miracle! Mimika,"Kids, Slice of Life",TV,225,145,"['Kids', ' Slice of Life']"
16800,Miraesonyeon Kunta Beomyuda 5000 Nyeon,"Action, Adventure, Mecha, Shounen",Movie,1,82,"['Action', ' Adventure', ' Mecha', ' Shounen']"
32251,Mirai e no Kakehashi: Bridge for Future,Slice of Life,ONA,6,282,['Slice of Life']
29365,"Mirai e no Niji: Boku no Ojisan wa, Hansen-byou","Drama, Kids",OVA,1,45,"['Drama', ' Kids']"
16159,Mirai Kara Kita Shounen Super Jetter,"Action, Comedy, Sci-Fi, Super Power",TV,52,108,"['Action', ' Comedy', ' Sci-Fi', ' Super Power']"
31001,Mirai Kara no Message,"Drama, Kids",OVA,1,38,"['Drama', ' Kids']"
33980,Mirai ni Mukete: Bousai wo Kangaeru,Drama,Movie,1,77,['Drama']
25053,Mister Ajikko Special,"Comedy, Shounen",Special,1,119,"['Comedy', ' Shounen']"
32461,Mitsuami no Kamisama,"Drama, Seinen, Slice of Life",Movie,1,465,"['Drama', ' Seinen', ' Slice of Life']"
4096,Mizu no Tane,Historical,Movie,1,144,['Historical']
8243,Mizuki Shigeru no Toono Monogatari,"Adventure, Fantasy",Movie,1,143,"['Adventure', ' Fantasy']"
10149,Mo fa a ma,"Adventure, Fantasy",Movie,1,124,"['Adventure', ' Fantasy']"
33602,Mo Jing Lieren,"Adventure, Fantasy",ONA,26,49,"['Adventure', ' Fantasy']"
33603,Mo Jing Lieren 2nd Season,"Adventure, Fantasy",ONA,26,37,"['Adventure', ' Fantasy']"
33604,Mo Jing Lieren 3rd Season,"Adventure, Fantasy",ONA,Unknown,58,"['Adventure', ' Fantasy']"
34519,Mobile Suit Gakuen: G-Reco Koushien,Comedy,Special,9,94,['Comedy']
33225,Mobile Suit Gundam-san (ONA),"Comedy, Mecha, Parody",ONA,15,217,"['Comedy', ' Mecha', ' Parody']"
32158,Mobile Suit Gundam-san: Bouya Dakara sa,"Comedy, Mecha, Parody",Special,1,197,"['Comedy', ' Mecha', ' Parody']"
33228,Mobile Suit Gundam-san: Hiyoko day&#039;s Ichisuisei Hiyoko to Fushigi na Ofuda,"Comedy, Mecha, Parody",Special,1,222,"['Comedy', ' Mecha', ' Parody']"
29833,Mochi Mochi no Ki,Kids,Movie,1,99,['Kids']
25605,Mochi Mochi no Ki (OVA),"Drama, Kids",OVA,1,56,"['Drama', ' Kids']"
6067,Moeru! Oniisan,"Action, Adventure, Comedy",TV,24,252,"['Action', ' Adventure', ' Comedy']"
11959,Moeru! Oniisan (OVA),Comedy,OVA,2,104,['Comedy']
5241,Mofu☆Mofu,Kids,TV,11,220,['Kids']
23005,Mogura no Motoro,Slice of Life,Movie,1,62,['Slice of Life']
30760,Momoiro no Crayon,"Drama, Kids",OVA,1,54,"['Drama', ' Kids']"
23881,Momon&#039;s Sand Witch,"Comedy, Kids",ONA,8,116,"['Comedy', ' Kids']"
25547,Momon&#039;s Sand Witch Bangai-hen: Tanu no Kyuujitsu,"Comedy, Kids",ONA,1,71,"['Comedy', ' Kids']"
23885,Momon&#039;s Sand Witch Episode 0,"Comedy, Kids",ONA,1,91,"['Comedy', ' Kids']"
29387,Momonga-mon,"Adventure, Kids",TV,5,42,"['Adventure', ' Kids']"
31116,Momotaros no Natsuyasumi,"Action, Comedy, Kids, Parody, Super Power",Movie,1,62,"['Action', ' Comedy', ' Kids', ' Parody', ' Super Power']"
10758,Momotarou,Drama,Movie,1,183,['Drama']
33401,Momotarou (Music),Music,Music,1,84,['Music']
11533,Momotarou Densetsu,"Adventure, Comedy",TV,51,150,"['Adventure', ' Comedy']"
28553,Momotarou no Hi Asobi Yameyou! Hi no Youjin,"Drama, Fantasy, Historical, Kids",OVA,1,39,"['Drama', ' Fantasy', ' Historical', ' Kids']"
22671,Momoya x Peeping Life: Go en Desu yo! II,"Comedy, Slice of Life",ONA,5,169,"['Comedy', ' Slice of Life']"
22893,Mon Cheri CoCo,"Romance, Shoujo",TV,13,137,"['Romance', ' Shoujo']"
31924,Monchhichiisu,Kids,TV,20,39,['Kids']
18743,Money Wars: Nerawareta Waterfront Keikaku,Seinen,OVA,1,130,['Seinen']
9797,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu Specials,"Action, Comedy",Special,2,227,"['Action', ' Comedy']"
19479,Monkey Punch: Manga Katsudou Daishashin - Crime Mate Special,"Action, Comedy, Ecchi, Parody",Special,1,105,"['Action', ' Comedy', ' Ecchi', ' Parody']"
2741,Monkey Turn V,"Action, Drama, Sports",TV,25,245,"['Action', ' Drama', ' Sports']"
22221,Monoshiri Daigaku: Ashita no Calendar,Historical,TV,1274,112,['Historical']
30117,Monpy,"Adventure, Kids",TV,18,35,"['Adventure', ' Kids']"
24045,Monster ni Natta Domerica,"Action, Fantasy",ONA,1,146,"['Action', ' Fantasy']"
33724,Monster Strike The Movie: Hajimari no Basho e,"Action, Fantasy, Game",Movie,1,978,"['Action', ' Fantasy', ' Game']"
25541,Moom,Kids,Movie,1,100,['Kids']
30397,Mori no Kuma-san,Slice of Life,Movie,1,101,['Slice of Life']
31369,Mori no Ongakudan,"Comedy, Music",ONA,Unknown,93,"['Comedy', ' Music']"
7529,Mori no Ongakukai,Comedy,Movie,1,105,['Comedy']
33116,Mori no Ongakutai,"Fantasy, Kids",Movie,1,47,"['Fantasy', ' Kids']"
29427,Mori no Ratio,"Adventure, Fantasy, Kids",TV,Unknown,61,"['Adventure', ' Fantasy', ' Kids']"
20173,Mori no Senshi Bonolon,"Adventure, Fantasy, Kids",TV,26,66,"['Adventure', ' Fantasy', ' Kids']"
